tm,stability,entry,proteinname
44.02089313,Unstable,Q1KMD3,Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2) (SAF-A2)
59.37186187,Medium,Q9BUJ2,Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5) (E1B-AP5)
41.68757398,Unstable,Q00839,Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (Scaffold attachment factor A) (SAF-A) (p120) (pp120)
49.42938738,Medium,O43390,Heterogeneous nuclear ribonucleoprotein R (hnRNP R)
48.92094376,Medium,O60506,"Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)"
62.14069478,Medium,P52272,Heterogeneous nuclear ribonucleoprotein M (hnRNP M)
60.22203423,Medium,P14866,Heterogeneous nuclear ribonucleoprotein L (hnRNP L)
60.21382191,Medium,P31942,Heterogeneous nuclear ribonucleoprotein H3 (hnRNP H3) (Heterogeneous nuclear ribonucleoprotein 2H9) (hnRNP 2H9)
46.10058248,Unstable,P52597,"Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]"
46.73272427,Unstable,F8W6I7,Heterogeneous nuclear ribonucleoprotein A1
58.71814489,Medium,D6R9P3,Heterogeneous nuclear ribonucleoprotein A/B
60.99072616,Medium,P54652,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2)
50.39205655,Medium,P08238,Heat shock protein HSP 90-beta (HSP 90) (Heat shock 84 kDa) (HSP 84) (HSP84)
59.96259815,Medium,P07900,Heat shock protein HSP 90-alpha (Heat shock 86 kDa) (HSP 86) (HSP86) (Lipopolysaccharide-associated protein 2) (LAP-2) (LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38)
41.62186004,Unstable,P04792,Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27)
61.10981688,Medium,Q92598,Heat shock protein 105 kDa (Antigen NY-CO-25) (Heat shock 110 kDa protein)
53.00633991,Medium,P11142,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8) (Lipopolysaccharide-associated protein 1) (LAP-1) (LPS-associated protein 1)
44.65423439,Unstable,P34932,Heat shock 70 kDa protein 4 (HSP70RY) (Heat shock 70-related protein APG-2)
62.70232654,Medium,Q5T3Q7,HEAT repeat-containing protein 1
58.40797067,Medium,Q7Z4H3,HD domain-containing protein 2 (Hepatitis C virus NS5A-transactivated protein 2) (HCV NS5A-transactivated protein 2)
62.90254167,Medium,O60832,H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1)
60.97190308,Medium,Q9Y2T3,Guanine deaminase (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH) (p51-nedasin)
48.64823647,Medium,Q9UIJ7,"GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)"
58.33655634,Medium,B5MDF5,GTP-binding nuclear protein Ran
47.77186061,Unstable,Q9HAV7,"GrpE protein homolog 1, mitochondrial (HMGE) (Mt-GrpE#1)"
61.93402324,Medium,Q14789,Golgin subfamily B member 1 (372 kDa Golgi complex-associated protein) (GCP372) (Giantin) (Macrogolgin)
61.11477885,Medium,Q92896,Golgi apparatus protein 1 (CFR-1) (Cysteine-rich fibroblast growth factor receptor) (E-selectin ligand 1) (ESL-1) (Golgi sialoglycoprotein MG-160)
58.14894717,Medium,I3L3Q4,Glyoxalase domain-containing protein 4 (Fragment)
64.23452551,Medium,P30419,Glycylpeptide N-tetradecanoyltransferase 1 (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase 1) (NMT 1) (Type I N-myristoyltransferase) (Peptide N-myristoyltransferase 1)
61.18190173,Medium,P01215,Glycoprotein hormones alpha chain (Anterior pituitary glycoprotein hormones common subunit alpha) (Choriogonadotropin alpha chain) (Chorionic gonadotrophin subunit alpha) (CG-alpha) (Follicle-stimulating hormone alpha chain) (FSH-alpha) (Follitropin alpha chain) (Luteinizing hormone alpha chain) (LSH-alpha) (Lutropin alpha chain) (Thyroid-stimulating hormone alpha chain) (TSH-alpha) (Thyrotropin alpha chain)
60.41555832,Medium,P41250,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (AP-4-A synthetase) (Glycyl-tRNA synthetase) (GlyRS)
61.60832387,Medium,P23434,"Glycine cleavage system H protein, mitochondrial (Lipoic acid-containing protein)"
49.95888489,Medium,P04406,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-)
42.49007589,Unstable,P09211,Glutathione S-transferase P (EC 2.5.1.18) (GST class-pi) (GSTP1-1)
49.60129965,Medium,P78417,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
59.70298965,Medium,P21266,Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3)
58.9476283,Medium,P00390,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)"
56.50806317,Medium,Q86SX6,"Glutaredoxin-related protein 5, mitochondrial (Monothiol glutaredoxin-5)"
41.53557031,Unstable,Q06210,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase 1) (Glutamine:fructose-6-phosphate amidotransferase 1) (GFAT 1) (GFAT1) (Hexosephosphate aminotransferase 1)
60.86625121,Medium,P00367,"Glutamate dehydrogenase 1, mitochondrial (GDH 1) (EC 1.4.1.3)"
54.92114288,Medium,K7ELL7,Glucosidase 2 subunit beta
49.34381199,Medium,P06744,Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) (Sperm antigen 36) (SA-36)
58.89081602,Medium,P11413,Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)
53.95894869,Medium,H0Y7U8,Girdin (Fragment)
45.95215449,Unstable,P09382,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1)
58.73380254,Medium,Q96GK7,Fumarylacetoacetate hydrolase domain-containing protein 2A (EC 3.-.-.-)
50.44970026,Medium,P09972,Fructose-bisphosphate aldolase C (EC 4.1.2.13) (Brain-type aldolase)
44.75951697,Unstable,H3BQN4,Fructose-bisphosphate aldolase (EC 4.1.2.13)
60.80274973,Medium,Q5JXI8,Four and a half LIM domains protein 1 (Fragment)
62.0561879,Medium,H7C4W4,Follistatin-related protein 1 (Fragment)
41.60913813,Unstable,P39748,Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (DNase IV) (Flap structure-specific endonuclease 1) (Maturation factor 1) (MF1) (hFEN-1)
57.41071868,Medium,O75369,Filamin-B (FLN-B) (ABP-278) (ABP-280 homolog) (Actin-binding-like protein) (Beta-filamin) (Filamin homolog 1) (Fh1) (Filamin-3) (Thyroid autoantigen) (Truncated actin-binding protein) (Truncated ABP)
58.99964589,Medium,P21333,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)
59.20654572,Medium,Q6DN72,Fc receptor-like protein 6 (FcR-like protein 6) (FcRL6) (Fc receptor homolog 6) (FcRH6) (IFGP6)
61.83428758,Medium,P05413,"Fatty acid-binding protein, heart (Fatty acid-binding protein 3) (Heart-type fatty acid-binding protein) (H-FABP) (Mammary-derived growth inhibitor) (MDGI) (Muscle fatty acid-binding protein) (M-FABP)"
55.75937825,Medium,Q01469,"Fatty acid-binding protein, epidermal (Epidermal-type fatty acid-binding protein) (E-FABP) (Fatty acid-binding protein 5) (Psoriasis-associated fatty acid-binding protein homolog) (PA-FABP)"
60.79129674,Medium,P49327,Fatty acid synthase (EC 2.3.1.85) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Oleoyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]
64.41545062,Medium,Q9UNN5,FAS-associated factor 1 (hFAF1) (UBX domain-containing protein 12) (UBX domain-containing protein 3A)
60.6114134,Medium,B3KVN2,"Farnesyltransferase, CAAX box, alpha, isoform CRA_c (Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha) (cDNA FLJ16794 fis, clone TBAES2007504, highly similar to Protein farnesyltransferase/geranylgeranyltransferase type I alpha subunit (EC 2.5.1.58))"
50.74019888,Medium,P14324,"Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)"
59.51933149,Medium,Q92945,Far upstream element-binding protein 2 (FUSE-binding protein 2) (KH type-splicing regulatory protein) (KSRP) (p75)
49.62821663,Medium,Q96AE4,Far upstream element-binding protein 1 (FBP) (FUSE-binding protein 1) (DNA helicase V) (hDH V)
56.92798636,Medium,Q08945,FACT complex subunit SSRP1 (Chromatin-specific transcription elongation factor 80 kDa subunit) (Facilitates chromatin transcription complex 80 kDa subunit) (FACT 80 kDa subunit) (FACTp80) (Facilitates chromatin transcription complex subunit SSRP1) (Recombination signal sequence recognition protein 1) (Structure-specific recognition protein 1) (hSSRP1) (T160)
58.54618238,Medium,Q9Y5B9,FACT complex subunit SPT16 (Chromatin-specific transcription elongation factor 140 kDa subunit) (FACT 140 kDa subunit) (FACTp140) (Facilitates chromatin transcription complex subunit SPT16) (hSPT16)
62.47760013,Medium,Q9NVF7,F-box only protein 28
48.42136333,Medium,P52907,F-actin-capping protein subunit alpha-1 (CapZ alpha-1)
40.85195105,Unstable,P15311,Ezrin (Cytovillin) (Villin-2) (p81)
59.93780601,Medium,O43592,Exportin-T (Exportin(tRNA)) (tRNA exportin)
43.75623194,Unstable,Q9UIA9,Exportin-7 (Exp7) (Ran-binding protein 16)
59.72851352,Medium,O14980,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog)
49.08496899,Medium,Q9Y2L1,Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44)
59.34590194,Medium,Q15024,Exosome complex component RRP42 (Exosome component 7) (Ribosomal RNA-processing protein 42) (p8)
59.67446591,Medium,Q5RKV6,Exosome complex component MTR3 (Exosome component 6) (mRNA transport regulator 3 homolog) (hMtr3) (p11)
59.23381285,Medium,P56537,Eukaryotic translation initiation factor 6 (eIF-6) (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))
59.38670453,Medium,O60841,Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2)
64.93632686,Stable,I3L397,Eukaryotic translation initiation factor 5A (eIF-5A) (Fragment)
48.42512845,Medium,P55010,Eukaryotic translation initiation factor 5 (eIF-5)
48.8030497,Medium,E7EX17,Eukaryotic translation initiation factor 4B
49.55748778,Medium,H0Y3P2,Eukaryotic translation initiation factor 4 gamma 2
60.39323011,Medium,Q04637,Eukaryotic translation initiation factor 4 gamma 1 (eIF-4-gamma 1) (eIF-4G 1) (eIF-4G1) (p220)
47.53645241,Unstable,Q7L2H7,Eukaryotic translation initiation factor 3 subunit M (eIF3m) (Fetal lung protein B5) (hFL-B5) (PCI domain-containing protein 1)
65.58551039,Stable,B0QY89,Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)
45.54770491,Unstable,K7ERF1,Eukaryotic translation initiation factor 3 subunit K (eIF3k) (Eukaryotic translation initiation factor 3 subunit 12) (eIF-3 p25)
50.2597486,Medium,O75822,Eukaryotic translation initiation factor 3 subunit J (eIF3j) (Eukaryotic translation initiation factor 3 subunit 1) (eIF-3-alpha) (eIF3 p35)
59.6802003,Medium,Q13347,Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (TGF-beta receptor-interacting protein 1) (TRIP-1) (eIF-3-beta) (eIF3 p36)
58.11012748,Medium,K7ER90,Eukaryotic translation initiation factor 3 subunit G (Fragment)
60.75458752,Medium,P60228,Eukaryotic translation initiation factor 3 subunit E (eIF3e) (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48)
61.15960604,Medium,Q14152,Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta) (eIF3 p167) (eIF3 p180) (eIF3 p185)
59.16210965,Medium,P41091,Eukaryotic translation initiation factor 2 subunit 3 (Eukaryotic translation initiation factor 2 subunit gamma X) (eIF-2-gamma X) (eIF-2gX)
61.91707557,Medium,P20042,Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta) (eIF-2-beta)
59.95061688,Medium,P05198,Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 subunit alpha) (eIF-2-alpha) (eIF-2A) (eIF-2alpha)
58.54985366,Medium,P38919,"Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic initiation factor 4A-like NUK-34) (Eukaryotic translation initiation factor 4A isoform 3) (Nuclear matrix protein 265) (NMP 265) (hNMP 265) [Cleaved into: Eukaryotic initiation factor 4A-III, N-terminally processed]"
54.11305498,Medium,P32519,ETS-related transcription factor Elf-1 (E74-like factor 1)
61.10780428,Medium,Q96HE7,ERO1-like protein alpha (ERO1-L) (ERO1-L-alpha) (EC 1.8.4.-) (Endoplasmic oxidoreductin-1-like protein) (Endoplasmic reticulum oxidoreductase alpha) (Oxidoreductin-1-L-alpha)
59.05848628,Medium,J3KMY5,Epididymal secretory protein E1
63.0205295,Medium,P00533,Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)
47.48416933,Unstable,Q14244,Ensconsin (Epithelial microtubule-associated protein of 115 kDa) (E-MAP-115) (Microtubule-associated protein 7) (MAP-7)
45.28288434,Unstable,P30084,"Enoyl-CoA hydratase, mitochondrial (EC 4.2.1.17) (Enoyl-CoA hydratase 1) (Short-chain enoyl-CoA hydratase) (SCEH)"
40.4212266,Unstable,F8WAW4,"Enoyl-CoA delta isomerase 2, mitochondrial"
60.5841978,Medium,P42126,"Enoyl-CoA delta isomerase 1, mitochondrial (EC 5.3.3.8) (3,2-trans-enoyl-CoA isomerase) (Delta(3),Delta(2)-enoyl-CoA isomerase) (D3,D2-enoyl-CoA isomerase) (Dodecenoyl-CoA isomerase)"
58.46644282,Medium,P84090,Enhancer of rudimentary homolog
60.54511109,Medium,Q6P2E9,Enhancer of mRNA-decapping protein 4 (Autoantigen Ge-1) (Autoantigen RCD-8) (Human enhancer of decapping large subunit) (Hedls)
61.40104135,Medium,Q9UNN8,Endothelial protein C receptor (Activated protein C receptor) (APC receptor) (Endothelial cell protein C receptor) (CD antigen CD201)
51.1514905,Medium,O60869,Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1)
45.1552354,Unstable,P14625,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1) (Tumor rejection antigen 1) (gp96 homolog)
51.04635465,Medium,P30040,Endoplasmic reticulum resident protein 29 (ERp29) (Endoplasmic reticulum resident protein 28) (ERp28) (Endoplasmic reticulum resident protein 31) (ERp31)
59.67671097,Medium,Q9NZ08,Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP) (Type 1 tumor necrosis factor receptor shedding aminopeptidase regulator)
50.4532654,Medium,P49411,"Elongation factor Tu, mitochondrial (EF-Tu) (P43)"
59.79256446,Medium,Q96RP9,"Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1) (hEFG1)"
61.0751162,Medium,P13639,Elongation factor 2 (EF-2)
57.42582897,Medium,P29692,Elongation factor 1-delta (EF-1-delta) (Antigen NY-CO-4)
45.94089957,Unstable,P24534,Elongation factor 1-beta (EF-1-beta)
44.99217087,Unstable,P68104,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7)
58.37243052,Medium,P38117,Electron transfer flavoprotein subunit beta (Beta-ETF)
47.67603044,Unstable,P13804,"Electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF)"
63.5928369,Medium,Q15075,Early endosome antigen 1 (Endosome-associated protein p162) (Zinc finger FYVE domain-containing protein 2)
57.58003811,Medium,O95071,"E3 ubiquitin-protein ligase UBR5 (EC 6.3.2.-) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (Hyperplastic discs protein homolog) (hHYD) (Progestin-induced protein)"
61.67467239,Medium,Q14669,E3 ubiquitin-protein ligase TRIP12 (EC 6.3.2.-) (E3 ubiquitin-protein ligase for Arf) (ULF) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)
59.92987306,Medium,H7C0Q6,E3 ubiquitin-protein ligase TRIM4 (Fragment)
59.48310957,Medium,Q9NP97,"Dynein light chain roadblock-type 1 (Bithoraxoid-like protein) (BLP) (Dynein light chain 2A, cytoplasmic) (Dynein-associated protein Km23) (Roadblock domain-containing protein 1)"
59.09009708,Medium,G8JLD5,Dynamin-1-like protein
43.9268056,Unstable,P55265,Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP)
60.83777562,Medium,O60216,Double-strand-break repair protein rad21 homolog (hHR21) (Nuclear matrix protein 1) (NXP-1) (SCC1 homolog)
59.65865718,Medium,P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (EC 2.4.99.18) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I) (RPN-I) (Ribophorin-1)
59.92589849,Medium,Q96KC8,DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)
43.72324157,Unstable,P25685,DnaJ homolog subfamily B member 1 (DnaJ protein homolog 1) (Heat shock 40 kDa protein 1) (HSP40) (Heat shock protein 40) (Human DnaJ protein 1) (hDj-1)
59.49114038,Medium,F5H170,DnaJ homolog subfamily A member 4
52.61713481,Medium,O60884,DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14)
60.07353506,Medium,P31689,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2)
59.63916855,Medium,O15514,DNA-directed RNA polymerase II subunit RPB4 (RNA polymerase II subunit B4) (DNA-directed RNA polymerase II subunit D) (RNA polymerase II 16 kDa subunit) (RPB16)
60.99058673,Medium,P30876,DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2)
58.17220002,Medium,O15446,DNA-directed RNA polymerase I subunit RPA34 (A34.5) (Antisense to ERCC-1 protein) (ASE-1) (CD3-epsilon-associated protein) (CAST) (CD3E-associated protein) (RNA polymerase I-associated factor PAF49)
63.65334924,Medium,Q9H9Y6,DNA-directed RNA polymerase I subunit RPA2 (RNA polymerase I subunit 2) (EC 2.7.7.6) (DNA-directed RNA polymerase I 135 kDa polypeptide) (RPA135)
60.94801454,Medium,O95602,DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (A190) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)
60.01432283,Medium,P78527,DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460)
50.92178454,Medium,G3V3M6,DNA-(apurinic or apyrimidinic site) lyase (EC 4.2.99.18) (Fragment)
49.16604603,Medium,P11388,"DNA topoisomerase 2-alpha (EC 5.99.1.3) (DNA topoisomerase II, alpha isozyme)"
59.34999137,Medium,P11387,DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I)
60.05394189,Medium,Q14566,DNA replication licensing factor MCM6 (EC 3.6.4.12) (p105MCM)
61.62870806,Medium,P33992,DNA replication licensing factor MCM5 (EC 3.6.4.12) (CDC46 homolog) (P1-CDC46)
59.88280426,Medium,P33991,DNA replication licensing factor MCM4 (EC 3.6.4.12) (CDC21 homolog) (P1-CDC21)
46.25647385,Unstable,P49736,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28)
46.47081061,Unstable,P18887,DNA repair protein XRCC1 (X-ray repair cross-complementing protein 1)
60.12923631,Medium,Q01831,DNA repair protein complementing XP-C cells (Xeroderma pigmentosum group C-complementing protein) (p125)
61.52622159,Medium,Q14181,DNA polymerase alpha subunit B (DNA polymerase alpha 70 kDa subunit)
61.31044688,Medium,P09884,DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180)
59.75999632,Medium,P52701,DNA mismatch repair protein Msh6 (hMSH6) (G/T mismatch-binding protein) (GTBP) (GTMBP) (MutS-alpha 160 kDa subunit) (p160)
60.02169431,Medium,P49916,DNA ligase 3 (EC 6.5.1.1) (DNA ligase III) (Polydeoxyribonucleotide synthase [ATP] 3)
60.19285226,Medium,Q16531,DNA damage-binding protein 1 (DDB p127 subunit) (DNA damage-binding protein a) (DDBa) (Damage-specific DNA-binding protein 1) (HBV X-associated protein 1) (XAP-1) (UV-damaged DNA-binding factor) (UV-damaged DNA-binding protein 1) (UV-DDB 1) (XPE-binding factor) (XPE-BF) (Xeroderma pigmentosum group E-complementing protein) (XPCe)
60.12285437,Medium,P26358,DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)
63.94730323,Medium,P98082,Disabled homolog 2 (Adaptor molecule disabled-2) (Differentially expressed in ovarian carcinoma 2) (DOC-2) (Differentially-expressed protein 2)
63.36867959,Medium,H0YCY8,Dipeptidyl peptidase 1 (Fragment)
60.84998696,Medium,Q9H5Q4,"Dimethyladenosine transferase 2, mitochondrial (EC 2.1.1.-) (Hepatitis C virus NS5A-transactivated protein 5) (HCV NS5A-transactivated protein 5) (Mitochondrial 12S rRNA dimethylase 2) (Mitochondrial transcription factor B2) (h-mtTFB) (h-mtTFB2) (hTFB2M) (mtTFB2) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase 2)"
62.63396973,Medium,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex) (E2K)"
59.12970184,Medium,P10515,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (70 kDa mitochondrial autoantigen of primary biliary cirrhosis) (PBC) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (M2 antigen complex 70 kDa subunit) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)"
62.11305177,Medium,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (Glycine cleavage system L protein)"
47.26650146,Unstable,Q68CQ4,Digestive organ expansion factor homolog
46.04815258,Unstable,P55039,Developmentally-regulated GTP-binding protein 2 (DRG-2)
62.22172464,Medium,Q9Y295,Developmentally-regulated GTP-binding protein 1 (DRG-1) (Neural precursor cell expressed developmentally down-regulated protein 3) (NEDD-3)
60.13133094,Medium,P15924,Desmoplakin (DP) (250/210 kDa paraneoplastic pemphigus antigen)
54.79657078,Medium,H0YMM5,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial"
58.85935677,Medium,D6RCP9,Deoxycytidine kinase
59.88299858,Medium,Q13011,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial (EC 5.3.3.-)"
41.42505075,Unstable,P54886,Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]
44.15149191,Unstable,A6NG51,Deleted.
59.66507904,Medium,A6NJ11,Deleted.
60.26821694,Medium,B0UX83,Deleted.
60.20041293,Medium,B1AVU8,Deleted.
56.31079921,Medium,C9IZE4,Deleted.
48.00045825,Medium,E2QRM6,Deleted.
51.01818239,Medium,E7EMX7,Deleted.
59.6482259,Medium,E7ERV9,Deleted.
40.8063193,Unstable,E7ES43,Deleted.
54.17221737,Medium,E7EU23,Deleted.
48.93948402,Medium,E7EVD1,Deleted.
46.28534681,Unstable,E9PD78,Deleted.
58.40086753,Medium,E9PSH2,Deleted.
59.49540638,Medium,F5GXQ6,Deleted.
50.00411231,Medium,F5GZD0,Deleted.
58.45336164,Medium,F5H1N1,Deleted.
50.6208769,Medium,F5H1Z9,Deleted.
58.09555237,Medium,F5H4W0,Deleted.
61.45230714,Medium,F5H801,Deleted.
63.76169772,Medium,F8VRS2,Deleted.
54.70782922,Medium,F8W7I9,Deleted.
43.55490921,Unstable,G5EA52,Deleted.
59.98859328,Medium,H3BRF5,Deleted.
